id;imdb_id;popularity;budget;revenue;original_title;cast;homepage;director;tagline;keywords;runtime;genres;production_companies;release_date;vote_count;vote_average;release_year;budget_adj;revenue_adj
7459;tt0811080;0.879116;120000000;93945766;Speed Racer;Emile Hirsch;http://www.speedracerthemovie.warnerbros.com/;Lana Wachowski|Lilly Wachowski;Go!;car race|loss of brother|chimp|family|duringcreditsstinger;135.0;Family;Village Roadshow Pictures;05-09-2008;194.0;5.6;2008.0;121534396.0571;95147016.1077637
5038;tt0497465;0.866771;15000000;96408652;Vicky Cristina Barcelona;Scarlett Johansson;;Woody Allen;Life is the ultimate work of art;barcelona spain|menage a trois|author;96.0;Drama;The Weinstein Company;8-15-08;563.0;6.7;2008.0;15191799.5071375;97641394.1291594
12222;tt0451079;0.865104999999999;85000000;297138014;Horton Hears a Who!;Jim Carrey;;Jimmy Hayward|Steve Martino;A persons a person no matter how small!;elephant|rescue|jungle;88.0;Animation;Twentieth Century Fox Film Corporation;03-03-2008;558.0;6.2;2008.0;86086863.8737792;300937408.975801
12783;tt0864761;0.857292;0;0;The Duchess;Keira Knightley;http://www.theduchessmovie.com/;Saul Dibb;Based On The Incredible True Story;england|adultery|duke|gambling debts|marriage crisis;110.0;Drama;BIM Distribuzione;09-05-2008;223.0;6.6;2008.0;0.0;0.0
10503;tt1045670;0.842487999999999;0;18130888;Happy-Go-Lucky;Sally Hawkins;http://www.happygoluckythemovie.com/;Mike Leigh;;london|optimism|homeless person|daily life|role of women;118.0;Drama;Thin Man Films;4-18-08;63.0;5.9;2008.0;0.0;18362721.025491
1729;tt0865556;0.826564;55000000;127906624;The Forbidden Kingdom;Jackie Chan;http://www.forbiddenkingdommovie.com/;Rob Minkoff;The battle for eternity is the fantasy of a lifetime.;tempel|shaolin|urination|teenager|staff;104.0;Action;Casey Silver Productions;4-18-08;243.0;6.2;2008.0;55703264.8595042;129542119.162854
8881;tt0892255;0.825749;30000000;0;Che: Part One;Benicio del Toro;;Steven Soderbergh;The revolution made him a legend.;che guevara;134.0;Drama;Wild Bunch;09-05-2008;117.0;6.5;2008.0;30383599.014275;0.0
13413;tt1334585;0.822831;0;0;BURNâ€¢E;Angus MacLane;http://www.pixar.com/short_films/Home-Entertainment-Shorts/BURN-E;Angus MacLane;;pixar animated short|space|robot;8.0;Animation;Pixar Animation Studios;11-17-08;194.0;7.9;2008.0;0.0;0.0
13389;tt1034331;0.822759;60000000;73174566;Righteous Kill;Robert De Niro;http://www.righteouskill-themovie.com;Jon Avnet;Most people respect the badge. Everybody respects the gun.;;101.0;Action;Grosvenor Park Media Ltd.;09-11-2008;195.0;5.8;2008.0;60767198.02855;74110222.3795867
6687;tt0800241;0.802785;15000000;5926410;Transsiberian;Woody Harrelson;;Brad Anderson;You can't escape your lies.;china|married couple|backpacker|firearm|police;111.0;Thriller;Lietuvos Kinostudija;1-18-08;71.0;6.3;2008.0;15191799.5071375;6002188.83447298
13291;tt0988047;0.798582;22000000;23530831;Traitor;Don Cheadle;http://www.traitor-themovie.com/;Jeffrey Nachmanoff;The truth is complicated.;bomb|prison|alcohol|traitor|delinquent;114.0;Drama;Hyde Park Films;8-23-08;98.0;6.2;2008.0;22281305.9438016;23831711.1192224
10661;tt0960144;0.787623;90000000;201596308;You Don't Mess With the Zohan;Adam Sandler;http://www.youdontmesswiththezohan.com/;Dennis Dugan;Lather. Rinse. Save the world.;new york|israel|middle east|hairdresser|ladykiller;113.0;Comedy;Columbia Pictures;06-05-2008;606.0;5.6;2008.0;91150797.042825;204174046.167676
13813;tt1034303;0.785951;32000000;51155219;Defiance;Daniel Craig;;Edward Zwick;Freedom begins with an act of defiance!;brother brother relationship|fight|world war ii|brother|survivor;137.0;Action;Paramount Vantage;12-31-08;344.0;6.6;2008.0;32409172.2818933;51809322.0527807
21583;tt1082853;0.780936;0;2434658;Management;Jennifer Aniston;http://www.managementfilm.com/;Stephen Belber;Some moments just feel right.;motel|longing|marriage|pregnancy;94.0;Comedy;Image Entertainment;09-07-2008;52.0;5.1;2008.0;0.0;2465789.08029656
8090;tt0880578;0.774511;35000000;32483410;Untraceable;Diane Lane;http://www.sonypictures.com/movies/untraceable/;Gregory Hoblit;A cyber killer has finally found the perfect accomplice: You.;suicide|fbi|snuff|sadism|investigation;101.0;Drama;Lakeshore Entertainment;1-22-08;119.0;5.8;2008.0;35447532.1833208;32898763.468543
32790;tt1105729;0.770810999999999;0;0;The Good Witch;Catherine Bell;;Craig Pryce;;;89.0;Family;The Hallmark Channel;1-19-08;20.0;5.5;2008.0;0.0;0.0
21861;tt1194616;0.765289;0;0;LOL (Laughing Out Loud);Sophie Marceau;;Lisa Azuelos;;woman director;103.0;Comedy;M6 Films;06-06-2008;235.0;6.4;2008.0;0.0;0.0
10665;tt0482606;0.764367;9000000;82391145;The Strangers;Liv Tyler;http://www.universalstudiosentertainment.com/the-strangers/;Bryan Bertino;Lock the door. Pretend you're safe.;mask|victim of murder|murder|bag over head|slasher;90.0;Thriller;Rogue Pictures;5-29-08;241.0;5.9;2008.0;9115079.7042825;83444650.400233
12914;tt0929629;0.762934;7000000;0;Stargate: Continuum;Ben Browder;;Martin Wood;History may never repeat itself again.;time travel|spaceship|alien|alien invasion|stargate;98.0;Adventure;Metro-Goldwyn-Mayer (MGM);7-29-08;107.0;6.6;2008.0;7089506.43666417;0.0
10139;tt1013753;0.759672999999999;20000000;54586584;Milk;Sean Penn;http://focusfeatures.com/film/milk/;Gus Van Sant;Never Blend In.;gay|san francisco|homophobia|mayor|camera;128.0;History;Focus Features;11-26-08;325.0;7.1;2008.0;20255732.6761833;55284562.6605013
10529;tt0462465;0.749838;50000000;7033683;Outlander;Jim Caviezel;;Howard McCain;It destroyed his world. He won't let it destroy ours.;norway|monster|flying saucer|viking;115.0;Fantasy;Ascendant Pictures;4-24-08;167.0;6.0;2008.0;50639331.6904583;7123620.12885076
8836;tt0443701;0.748854;30000000;68369434;The X Files: I Want to Believe;David Duchovny;;Chris Carter;To find the truth, you must believe.;extraterrestrial technology|fbi|alien|fbi agent|duringcreditsstinger;104.0;Drama;Twentieth Century Fox Film Corporation;7-24-08;312.0;5.4;2008.0;30383599.014275;69243648.916298
14359;tt0918927;0.743689;20000000;50907234;Doubt;Amy Adams;;John Patrick Shanley;There is no evidence. There are no witnesses. But for one, there is no doubt.;sexual abuse|boy|wine|gift|janitor;104.0;Drama;Miramax Films;11-27-08;197.0;6.7;2008.0;20255732.6761833;51558166.1593956
14976;tt1084950;0.73292;0;0;Rachel Getting Married;Anne Hathaway;;Jonathan Demme;;sister|independent film|maid of honor;113.0;Drama;Clinica Estetico;10-03-2008;79.0;6.1;2008.0;0.0;0.0
14447;tt1118511;0.730324;0;0;A Matter of Loaf and Death;Peter Sallis;http://www.wallaceandgromit.com/films/loafanddeath/;Nick Park;Dough to Door delivery.;bakery|love|murder|mystery;30.0;Animation;Aardman Animations;12-03-2008;62.0;7.0;2008.0;0.0;0.0
13600;tt0970411;0.721663;55000000;17869048;City of Ember;Saoirse Ronan;http://www.cityofember.com/;Gil Kenan;Escape is the only option;underground world|mayor|adventure|post-apocalyptic|dystopia;90.0;Adventure;Playtone;10-07-2008;358.0;6.1;2008.0;55703264.8595042;18097532.9732944
10761;tt0866439;0.720175;40000000;84601681;Made of Honor;Patrick Dempsey;;Paul Weiland;He'll do anything to get the groom out of the picture.;scotland|love of one's life|ladykiller|one-night stand|bridesmaid;101.0;Comedy;Columbia Pictures;05-02-2008;240.0;5.8;2008.0;40511465.3523667;85683451.714587
12184;tt0467200;0.719955;35000000;0;The Other Boleyn Girl;Natalie Portman;;Justin Chadwick;Two sisters divided for the love for a king.;england|sister sister relationship|queen|kingdom|henry viii;115.0;Drama;Columbia Pictures;2-28-08;258.0;6.3;2008.0;35447532.1833208;0.0
13825;tt0464041;0.718964;0;558000;The Lazarus Project;Paul Walker;;John Glenn|Charles Crossin|Ronaldo Nacionales|Markian Saray;Cheating death is only the beginning;robbery|death penalty|criminal past|symbol|chainsaw;100.0;Drama;Be Good Productions;10-21-08;58.0;5.9;2008.0;0.0;565134.941665515
13018;tt0800240;0.715969;25000000;17741298;Deception;Hugh Jackman;;Marcel Langenegger;When you're in this world, no one is who they seem, and everyone is playing the game.;deception;107.0;Drama;Rifkin-Eberts;4-24-08;107.0;5.8;2008.0;25319665.8452291;17968149.4808253
13809;tt1032755;0.714882;18000000;25739015;RockNRolla;Mark Strong;http://rocknrolla.warnerbros.com/;Guy Ritchie;A story of sex, thugs and rock 'n roll.;london|gang leader|money|gang|crime;114.0;Action;StudioCanal;09-04-2008;508.0;6.8;2008.0;18230159.408565;26068130.3594136
9030;tt0406759;0.709809;12000000;56309766;The Eye;Jessica Alba;http://www.theeyethefilm.com;David Moreau|Xavier Palud;How can you believe your eyes when they're not yours?;sister sister relationship|blindness and impaired vision|eye operation|eyesight|dying and death;98.0;Drama;Paramount Vantage;02-01-2008;171.0;5.6;2008.0;12153439.60571;57029778.3577219
11671;tt0974554;0.702302;13000000;14894347;Elegy;PenÃ©lope Cruz;;Isabel Coixet;;sexual attraction|cuban|critic|hedonism|possessiveness;112.0;Drama;Lakeshore Entertainment;08-08-2008;37.0;6.3;2008.0;13166226.2395191;15084795.5609156
13184;tt0814022;0.696406;45000000;42487390;Bangkok Dangerous;Nicolas Cage;http://www.bangkokdangerousmovie.net/;Oxide Pang Chun|Danny Pang;There's only one way out.;assassin|asia|gun|deaf-mute|hitman;99.0;Action;Virtual Studios;8-21-08;231.0;5.0;2008.0;45575398.5214125;43030660.6974372
7278;tt1073498;0.68675;30000000;84646831;Meet the Spartans;Sean Maguire;http://www.meetthespartans.com/;Jason Friedberg|Aaron Seltzer;The Bigger the Hit, The Harder They Fall;fight|queen|penguin|black hole|men;84.0;Comedy;Regency Enterprises;1-24-08;182.0;4.0;2008.0;30383599.014275;85729179.0311034
8988;tt0489281;0.68078;25000000;11207130;Stop-Loss;Ryan Phillippe;http://www.stoplossmovie.com/;Kimberly Peirce;;post traumatic stress  disorder|iraq war veteran|u.s. soldier|woman director;113.0;Drama;Paramount Pictures;3-28-08;37.0;6.1;2008.0;25319665.8452291;11350431.4673617
8457;tt0817538;0.675717;40000000;0;Drillbit Taylor;Owen Wilson;http://www.drillbittaylor.com/;Steven Brill;You get what you pay for;prison|jealousy|homeless person|beach|parents kids relationship;102.0;Comedy;Paramount Pictures;3-20-08;137.0;5.3;2008.0;40511465.3523667;0.0
4960;tt0383028;0.674834;21000000;0;Synecdoche, New York;Philip Seymour Hoffman;http://www.sonyclassics.com/synecdocheny;Charlie Kaufman;;new york|man-woman relation|writer;124.0;Drama;Likely Story;10-24-08;141.0;7.4;2008.0;21268519.3099925;0.0
14197;tt0404254;0.66791;0;0;My Sassy Girl;Elisha Cuthbert;;Yann Samuell;She's Beautiful, Smart, Funny And Totally Crazy.;remake of korean film;92.0;Comedy;Vertigo Entertainment;5-26-08;64.0;6.2;2008.0;0.0;0.0
8338;tt0861689;0.666414;25000000;19844979;Blindness;Mark Ruffalo;http://www.blindness-themovie.com/;Fernando Meirelles;;fight|blindness and impaired vision|asylum|leader|society;121.0;Drama;Rhombus Media;5-14-08;187.0;6.3;2008.0;25319665.8452291;20098729.4794236
8285;tt0831887;0.66173;60000000;39031337;The Spirit;Gabriel Macht;http://www.mycityscreams.com/;Frank Miller;I'm gonna kill you all kinds of dead.;secret identity|robber|mask|frog|based on comic strip;103.0;Action;DC Comics;12-25-08;205.0;4.6;2008.0;60767198.02855;39530416.4133012
14349;tt0888693;0.651972;0;204660;Sleepwalking;Nick Stahl;;William Maher;;child abuse|road trip|independent film|foster daughter;101.0;Drama;Infinity Features Entertainment;1-14-08;11.0;6.4;2008.0;0.0;207276.912475384
14637;tt1073241;0.651467;11500000;186702;Nothing But the Truth;Kate Beckinsale;;Rod Lurie;Don't Reveal the Source.;;108.0;Drama;Battleplan Productions;12-19-08;58.0;6.1;2008.0;11647046.2888054;189089.290105439
13510;tt1020530;0.648934;0;3983997;Eden Lake;Kelly Reilly;;James Watkins;A weekend by the lake, with views to die for.;lake|camping|revenge|forest|couple;91.0;Horror;Aramid Entertainment Fund;09-12-2008;183.0;6.8;2008.0;0.0;4034938.91073582
12690;tt0800308;0.646243999999999;20000000;20211394;Appaloosa;Viggo Mortensen;;Ed Harris;Feelings get you killed.;;115.0;Drama;New Line Cinema;9-26-08;154.0;6.2;2008.0;20255732.6761833;20469829.6938508
17436;tt0865554;0.645064;18000000;382174;The Informers;Billy Bob Thornton;http://www.theinformers.com/;Gregor Jordan;Greed is good. Sex is easy. Youth is forever.;based on novel|yuppie|kidnapper|porsche|kidnapping;98.0;Action;Senator Entertainment Co;11-05-2008;29.0;4.3;2008.0;18230159.408565;387060.718989384
8645;tt0949731;0.642656;60000000;163403799;The Happening;Mark Wahlberg;http://www.thehappeningmovie.com;M. Night Shyamalan;We've Sensed It. We've Seen The Signs. Now... It's Happening.;tree|natural disaster|crisis|park|strange behavior;91.0;Thriller;Spyglass Entertainment;06-11-2008;490.0;4.8;2008.0;60767198.02855;165493183.540839
13460;tt0483607;0.634961;30000000;22211426;Doomsday;Rhona Mitra;;Neil Marshall;Mankind has an expiration date.;dystopia|quarantine|futuristic|sword fight|lethal virus;105.0;Action;Rogue Pictures;3-14-08;162.0;5.8;2008.0;30383599.014275;22495435.3706414
18032;tt0396707;0.634256;12000000;7070330;The Secret of Moonacre;Ioan Gruffudd;;GÃ¡bor CsupÃ³;A Magical Journey Begins.;;103.0;Adventure;South Pacific Pictures;09-06-2008;52.0;5.7;2008.0;12153439.60571;7160735.72061997
16763;tt1140941;0.633135;5000000;0;Joy Ride 2: Dead Ahead;Nicki Aycox;;Louis Morneau;Detours can be deadly.;sequel|trucker;91.0;Crime;20th Century Fox Home Entertainment;10-07-2008;27.0;5.4;2008.0;5063933.16904583;0.0
18533;tt1172570;0.632340999999999;0;0;Bronson;Tom Hardy;http://www.bronsonthemovie.com;Nicolas Winding Refn;The Man. The Myth. The Celebrity.;prison|isolation;92.0;Drama;EM Media;10-09-2008;375.0;6.9;2008.0;0.0;0.0
8885;tt1185616;0.630893;2000000;11125849;Vals Im Bashir;Ari Folman;http://waltzwithbashir.com;Ari Folman;;israel|palestine|middle east|lebanon|nightmare;90.0;Drama;Les Films d'Ici;06-04-2008;168.0;7.7;2008.0;2025573.26761833;11268111.156979
13752;tt1029235;0.626646;8;0;Max Manus;Aksel Hennie;http://www.maxmanusfilmen.no/;Joachim RÃ¸nning|Espen Sandberg;;bomb|resistance|norway|world war ii|nazis;118.0;Drama;Det Danske Filminstitut;12-18-08;49.0;6.9;2008.0;8.10229307047334;0.0
27996;tt1024724;0.624139999999999;0;0;Dr. Dolittle: Tail to the Chief;Kyla Pratt;;Craig Shapiro;;kids and family|animal;85.0;Comedy;;03-04-2008;28.0;4.9;2008.0;0.0;0.0
4564;tt1000774;0.620489;65000000;415252786;Sex and the City;Sarah Jessica Parker;http://www.sexandthecitymovie.com/;Michael Patrick King;Get carried away.;city portrait|hotel|new year's eve|forgiveness|fashion journal;145.0;Comedy;New Line Cinema;05-12-2008;309.0;6.1;2008.0;65831131.1975958;420562471.312818
10186;tt1031969;0.615524;15000000;8762890;The Rocker;Rainn Wilson;http://www.rockermovie.com;Peter Cattaneo;Opportunity rocks.;1970s|drums|groupie|musical|rock;102.0;Comedy;Fox Atomic;8-20-08;78.0;5.4;2008.0;15191799.5071375;8874937.86554001
18198;tt1201561;0.611016;0;0;Barbie Mariposa and Her Butterfly Fairy Friends;Tabitha St. Germain;;Conrad Helten;;barbie;75.0;Animation;;02-08-2008;33.0;5.4;2008.0;0.0;0.0
10199;tt0420238;0.6067;60000000;50877145;The Tale of Despereaux;Matthew Broderick;http://www.thetaleofdespereauxmovie.com/;Robert Stevenhagen|Sam Fell;Small Mouse, Big Dreams;totalitarian regime|mouse;100.0;Animation;Universal Pictures Corporation;10-29-08;174.0;5.7;2008.0;60767198.02855;51527692.4223709
13009;tt0960890;0.603395;0;0;Zombie Strippers!;Jenna Jameson;;Jay Lee;Live Dead Nudes;strip club|striptease|zombies|lap dance|splatter;94.0;Comedy;Larande Productions;4-18-08;40.0;4.4;2008.0;0.0;0.0
25741;tt0885415;0.59883;6100000;0;Niko: LentÃ¤jÃ¤n poika;Olli Jantunen;;Michael Henger|Kari Juusonen;An All-New Holiday Movie About Santa And His Little Helpers;holiday|christmas;80.0;Animation;A. Film;9-22-08;16.0;4.9;2008.0;6177998.46623592;0.0
11918;tt0426592;0.598695;35000000;25871834;Superhero Movie;Drake Bell;;Craig Mazin;The greatest Superhero movie of all time! (not counting all the others);anti hero|high school|dragonfly|superhero|radioactive;85.0;Action;Dimension Films;3-27-08;170.0;4.9;2008.0;35447532.1833208;26202647.6673295
12837;tt0416212;0.595488;11000000;38105395;The Secret Life of Bees;Dakota Fanning;http://www.foxsearchlight.com/thesecretlifeofbees/;Gina Prince-Bythewood;Bring Your Girlfriends, Sisters, Mothers and Daughters.;woman director;114.0;Adventure;Fox Searchlight Pictures;9-17-08;80.0;7.2;2008.0;11140652.9719008;38592634.7320186
14098;tt0899128;0.595424;10000000;0;100 Feet;Famke Janssen;https://myspace.com/100feetmovie;Eric Red;Her husband is dead and he's taking the news badly...;house arrest|number in title|haunting|vengeful ghost;105.0;Horror;Blue Rider Pictures;7-22-08;35.0;5.8;2008.0;10127866.3380916;0.0
17606;tt0974613;0.593722;15000000;1143856;The Other Man;Romola Garai;;Richard Eyre;What If everything you believed was a lie?;woman between two men|betrayal;90.0;Drama;Rainmark Films;12-25-08;25.0;5.1;2008.0;15191799.5071375;1158482.06780241
14405;tt1014775;0.589940999999999;20000000;149281606;Beverly Hills Chihuahua;Drew Barrymore;;Raja Gosnell;50% Warrior. 50% Lover. 100% Chihuahua.;dog dirt|chihuahua|pinata|potted plant|duringcreditsstinger;91.0;Adventure;Walt Disney Pictures;10-03-2008;118.0;5.1;2008.0;20255732.6761833;151190415.230366
12165;tt1068641;0.58326;20000000;0;The Burning Plain;Charlize Theron;http://www.wildbunch-distribution.com/site/loindelaterrebrulee/;Guillermo Arriaga;Their passion has marked them for life;mexico|independent film|mother daughter relationship;111.0;Drama;2929 Productions;07-11-2008;62.0;6.7;2008.0;20255732.6761833;0.0
4148;tt0959337;0.579469999999999;35000000;75225693;Revolutionary Road;Leonardo DiCaprio;;Sam Mendes;How do you break free without breaking apart?;adultery|jealousy|infidelity|career|marriage crisis;119.0;Drama;DreamWorks SKG;12-19-08;430.0;6.5;2008.0;35447532.1833208;76187576.3894318
4953;tt0799934;0.578298;0;0;Be Kind Rewind;Jack Black;;Michel Gondry;You name it, we shoot it.;camcorder|videoband|delusion|nuclear power plant|video store;102.0;Drama;New Line Cinema;1-20-08;214.0;6.1;2008.0;0.0;0.0
13090;tt0862846;0.576989;5000000;16174377;Sunshine Cleaning;Amy Adams;http://www.sunshinecleaning-themovie.com;Christine Jeffs;;suicide|single parent|sister sister relationship|cleaning lady|new mexico;102.0;Comedy;Back Lot Pictures;1-18-08;111.0;6.2;2008.0;5063933.16904583;16381192.8357904
12889;tt1054485;0.574813;0;0;Futurama: The Beast with a Billion Backs;Billy West;;Peter Avanzino;All-New Feature-Length Adventure!;saving the world;90.0;Animation;20th Century Fox Television;6-24-08;91.0;6.8;2008.0;0.0;0.0
